title,price,location,link
"Apartamento à venda em Araraquara-SP: 2 quartos, 1 banheiro, 1 vaga de garagem no Jardim A",R$ 160.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-em-araraquara-sp-2-quartos-1-banheiro-1-vaga-de-garagem-no-jardim-a-1468288007
"Rua Napoleão Selmi Dei - 3 suítes, Térrea",R$ 2.400.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/rua-napoleao-selmi-dei-3-suites-terrea-1306912085
"Apartamento de alto padrão no Centro de Araraquara com 3 dormitórios, 2 suítes e churrasqu",R$ 780.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-de-alto-padrao-no-centro-de-araraquara-com-3-dormitorios-2-suites-e-churrasqu-1468272841
Venda de Casas / Padrão na cidade de Araraquara,R$ 320.000,"Araraquara, Jardim Dumont",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1468262302
Venda de Casas / Padrão na cidade de Araraquara,R$ 500.000,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1468259531
Venda de Casas / Condomínio na cidade de Araraquara,R$ 755.000,"Araraquara, Jardim São Camilo II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1468259529
Venda de Casas / Sobrado na cidade de Araraquara,R$ 250.000,"Araraquara, Vila Suconasa",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-sobrado-na-cidade-de-araraquara-1468259530
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 880.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1468259550
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 150.000,"Araraquara, Vila Cidade Industrial (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1468259535
Venda de Casas / Padrão na cidade de Araraquara,R$ 785.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1468259532
Casa Padrão em Araraquara,R$ 340.000,"Araraquara, Jardim dos Oitis",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-padrao-em-araraquara-1468212063
"Imóvel Residencial todo reformado, no bairro Santa Angelina.",R$ 520.000,"Araraquara, Jardim Biagioni",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-residencial-todo-reformado-no-bairro-santa-angelina-1468209352
Imóvel Residencial Espaçoso no Bairro Aclimação.,R$ 515.000,"Araraquara, Jardim Aclimação",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-residencial-espacoso-no-bairro-aclimacao-1468209355
Imóvel de Fundos em excelente localização,R$ 360.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-de-fundos-em-excelente-localizacao-1468177333
Bem-vindo ao conforto e à sofisticação deste belíssimo e exclusivo imóvel.,R$ 1.900.000,"Araraquara, Condomínio Quinta das Tipuanas",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/bem-vindo-ao-conforto-e-a-sofisticacao-deste-belissimo-e-exclusivo-imovel-1468165556
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.320.000,"Araraquara, Chácara Flora Araraquara",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1468071556
Oportunidade imperdível para quem busca investimento ou moradia!,R$ 450.000,"Araraquara, Jardim Santa Júlia III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-imperdivel-para-quem-busca-investimento-ou-moradia-1467976309
Apartamento Padrão em Araraquara,R$ 160.000,"Araraquara, Solidariedade",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1467975631
Vendo apartamento impecável,R$ 300.000,"Araraquara, Jardim Margarida",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-apartamento-impecavel-1467974704
"Casa com ótima localização, com 03 dormitórios sendo um suíte com banheira de hidromassage",R$ 450.000,"Araraquara, Doutor Tancredo de Almeida Neves",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-otima-localizacao-com-03-dormitorios-sendo-um-suite-com-banheira-de-hidromassage-1467971986
"Casa com excelente localização, próximo a supermercados e comércios.",R$ 490.000,"Araraquara, Jardim do Carmo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1467971790
Casa com 3 quartos à venda em Jardim Santa Lúcia - SP,R$ 350.000,"Araraquara, Jardim Santa Lúcia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-a-venda-em-jardim-santa-lucia-sp-1467832956
"Casa à venda em Araraquara-SP, Parque São Paulo (Vila Xavier): 2 quartos, 1 banheiro, 1 va",R$ 170.000,"Araraquara, Parque São Paulo (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-em-araraquara-sp-parque-sao-paulo-vila-xavier-2-quartos-1-banheiro-1-va-1467807965
Venda de Casas / Padrão na cidade de Araraquara,R$ 650.000,"Araraquara, Jardim Nova América",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467780260
Venda de Casas / Padrão na cidade de Araraquara,R$ 1.450.000,"Araraquara, Jardim Primor",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467777643
Venda de Casas / Padrão na cidade de Araraquara,R$ 550.000,"Araraquara, Jardim Imperador",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467746588
Venda de Casas / Condomínio na cidade de Araraquara,R$ 750.000,"Araraquara, Condomínio Portal das Tipuanas",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1467746598
Casa à venda no Santa Júlia em Araraquara - 2 dormitórios e garagem,R$ 380.000,"Araraquara, Vila Esperança (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-santa-julia-em-araraquara-2-dormitorios-e-garagem-1467717708
"Casa com 1 dormitório à venda, 160 m² por R$ 550.000,00 - Residencial Cambuy - Araraquara/",R$ 270.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-1-dormitorio-a-venda-160-m-por-r-550-000-00-residencial-cambuy-araraquara-1467638787
Venda casa 38 metro construída Com urgência,R$ 770.000,"Araraquara, Jardim Boa Vista II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-38-metro-construida-com-urgencia-1467530059
Casa com 5 quartos à venda ou para locação em Jardim Ártico - SP,R$ 600.000,"Araraquara, Jardim Ártico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-5-quartos-a-venda-ou-para-locacao-em-jardim-artico-sp-1467497780
Casa à venda 2 quartos no Residencial Stephanie Merissa - Araraquara / SP,R$ 827.000,"Araraquara, Residencial Stephanie Merissa",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-2-quartos-no-residencial-stephanie-merissa-araraquara-sp-1467494333
Casa à venda 3 quartos no Jardim Imperador II - Araraquara / SP,R$ 595.000,"Araraquara, Jardim Imperador II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-3-quartos-no-jardim-imperador-ii-araraquara-sp-1467494023
Apartamento à venda 2 quartos no Edifício L'Harmonie - Araraquara / SP,R$ 170.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-edificio-l-harmonie-araraquara-sp-1467493925
Apartamento à venda 2 quartos no Edifício Moema - Araraquara / SP,R$ 530.000,"Araraquara, Jardim Tinen",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-edificio-moema-araraquara-sp-1467490556
Casa à venda 3 quartos no Condomínio Veredas do Campo - Araraquara / SP,R$ 345.000,"Araraquara, Residencial Veredas do Campo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-3-quartos-no-condominio-veredas-do-campo-araraquara-sp-1467490401
Casa à venda 3 quartos no Jardim Tabapuã (Vila Xavier) - Araraquara / SP,R$ 1.200.000,"Araraquara, Jardim Tabapuã (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-3-quartos-no-jardim-tabapua-vila-xavier-araraquara-sp-1467489728
Casa à venda 3 quartos no Residencial Cambuy - Araraquara / SP,R$ 185.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-3-quartos-no-residencial-cambuy-araraquara-sp-1467489253
Casa à venda 3 quartos no Jardim Morumbi - Araraquara / SP,R$ 430.000,"Araraquara, Jardim Morumbi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-3-quartos-no-jardim-morumbi-araraquara-sp-1467487678
Apartamento à venda 2 quartos no Edifício Riacho Doce - Araraquara / SP,R$ 600.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-edificio-riacho-doce-araraquara-sp-1467487679
Apartamento à venda 3 quartos no Edifício Premiato - Araraquara / SP,R$ 350.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-3-quartos-no-edificio-premiato-araraquara-sp-1467487684
Apartamento à venda 2 quartos no Edifício Parque Astral - Araraquara / SP,R$ 115.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-edificio-parque-astral-araraquara-sp-1467486955
Apartamento à venda 2 quartos no Edifício Tríade - Araraquara / SP,R$ 350.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-edificio-triade-araraquara-sp-1467486824
Apartamento à venda 3 quartos no Edifício Carlos Gomes - Araraquara / SP,R$ 2.500.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-3-quartos-no-edificio-carlos-gomes-araraquara-sp-1467486825
Apartamento à venda 2 quartos no Jardim Brasília (Vila Xavier) - Araraquara / SP,R$ 1.650.000,"Araraquara, Jardim Brasília (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-jardim-brasilia-vila-xavier-araraquara-sp-1467486818
Casa à venda 3 quartos no Condomínio Piemonte - Araraquara / SP,R$ 950.000,"Araraquara, Jardim Residencial Maggiore",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-3-quartos-no-condominio-piemonte-araraquara-sp-1467486384
Casa à venda 2 quartos no Condomínio Sollaris - Araraquara / SP,R$ 430.000,"Araraquara, Jardim Maria Luiza IV",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-2-quartos-no-condominio-sollaris-araraquara-sp-1467486409
Casa à venda 4 quartos no Santa Angelina - Araraquara / SP,R$ 640.000,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-4-quartos-no-santa-angelina-araraquara-sp-1467486397
Apartamento à venda 2 quartos no Edifício Reserva dos Oitis - Araraquara / SP,R$ 345.000,"Araraquara, Jardim dos Manacás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-no-edificio-reserva-dos-oitis-araraquara-sp-1467486406
"Casa para venda e locação, Jardim do Carmo, Araraquara, SP",R$ 490.000,"Araraquara, Jardim do Carmo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-venda-e-locacao-jardim-do-carmo-araraquara-sp-1467450770
Venda de Casas / Padrão na cidade de Araraquara,R$ 1.200.000,"Araraquara, Vila José Bonifácio",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467450754
"Casa à venda, Condomínio Village Damha IIV, Araraquara, SP",R$ 1.249.000,"Araraquara, Residencial Village Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-condominio-village-damha-iiv-araraquara-sp-1467450418
Venda de Casas / Padrão na cidade de Araraquara,R$ 185.000,"Araraquara, Jardim Pinheiros (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467450416
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.650.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1467449732
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 430.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1467449741
Venda de Apartamentos / Cobertura Duplex na cidade de Araraquara,R$ 240.000,"Araraquara, Vila Furlan",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-cobertura-duplex-na-cidade-de-araraquara-1467431958
Venda de Casas / Padrão na cidade de Araraquara,R$ 600.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467431655
Casa para Locação Condomínio Quinta do Salto,R$ 5.500,"Araraquara, Jardim Salto Grande",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-locacao-condominio-quinta-do-salto-1467418305
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 350.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1467403735
Residencial Volpi - Residência de Alto Padrão com 3 Suítes no Cond. Volpi disponível para,R$ 1.195.000,"Araraquara, Residencial Village Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/residencial-volpi-residencia-de-alto-padrao-com-3-suites-no-cond-volpi-disponivel-para-1467367662
Área de lazer no Jardim Maria Luiza - Araraquara/SP,R$ 115.000,"Araraquara, Vila Santana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/area-de-lazer-no-jardim-maria-luiza-araraquara-sp-1467297037
Casa Térrea de Esquina no Condomínio Ôri Jardins Jaraguá,R$ 65.000,"Araraquara, Jardim Brasília (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-terrea-de-esquina-no-condominio-ori-jardins-jaragua-1467273531
Vendo Casa Jardim Igaçaba Araraquara,R$ 350.000,"Araraquara, Parque Igaçaba",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-casa-jardim-igacaba-araraquara-1467268197
Casa à venda 2 quartos no Condomínio Villagio do Sol - Araraquara / SP,R$ 350.000,"Araraquara, Jardim Higienópolis",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-2-quartos-no-condominio-villagio-do-sol-araraquara-sp-1467186906
"Casa à venda, Condomínio Quinta das Laranjeiras, Araraquara, SP",R$ 2.500.000,"Araraquara, Residencial e Comercial Quinta das Laranjeiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-condominio-quinta-das-laranjeiras-araraquara-sp-1467152576
Apartamento 2 dormitórios com suite 64 metros,R$ 290.000,"Araraquara, Vila Ferroviária",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-2-dormitorios-com-suite-64-metros-1467149555
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.650.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1467138983
Venda de Casas / Padrão na cidade de Araraquara,R$ 750.000,"Araraquara, Jardim Ártico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467135740
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 950.000,"Araraquara, Jardim Morumbi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1467135757
Venda de Casas / Padrão na cidade de Araraquara,R$ 520.000,"Araraquara, Jardim dos Ipês",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467134700
Venda de Casas / Padrão na cidade de Araraquara,R$ 430.000,"Araraquara, Jardim Santa Clara (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467134692
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 310.000,"Araraquara, Jardim Bandeirantes",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1467134528
Venda de Casas / Padrão na cidade de Araraquara,R$ 450.000,"Araraquara, Vila Tito de Carvalho (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1467133052
OPORTUNIDADE!!!,R$ 130.000,"Araraquara, Vila Santana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-1467129321
Sobrado Amplo em Araraquara - Saia do Aluguel com Grande Oportunidade,R$ 630.000,"Araraquara, Jardim Maria Luiza IV",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-amplo-em-araraquara-saia-do-aluguel-com-grande-oportunidade-1467127395
"Apartamento à venda no Centro de Araraquara - 98 m², 2 dormitórios e 1 vaga",R$ 275.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-centro-de-araraquara-98-m-2-dormitorios-e-1-vaga-1467116028
"Casa à venda no Jardim Imperador em Araraquara - 3 dormitórios, suíte e 4 vagas",R$ 405.000,"Araraquara, Jardim Imperador",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-jardim-imperador-em-araraquara-3-dormitorios-suite-e-4-vagas-1467115079
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 400.000,"Araraquara, Vila João Godói",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1467094888
APARTAMENTO GIARDINO - 77M² - PARQUE DOS JEQUITIBAS - BOTÂNICO,R$ 1.580.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-giardino-77m-parque-dos-jequitibas-botanico-1467086744
Linda casa em condomínio com 03 suítes e acabamento de primeira qualidade.,R$ 690.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/linda-casa-em-condominio-com-03-suites-e-acabamento-de-primeira-qualidade-1467084665
"Casa em condomínio com preço de ocasião, com ótima localização.",R$ 440.000,"Araraquara, 7º Distrito Industrial (Antonio Zanin)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-com-preco-de-ocasiao-com-otima-localizacao-1467081667
Apartamento Padrão em Araraquara,R$ 120.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1467080984
"Apartamento com 2 dormitórios, 54 m² - venda por R$ 400.000,00 ou aluguel por R$ 2.370,00/",R$ 250.000,"Araraquara, Jardim Viaduto (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-54-m-venda-por-r-400-000-00-ou-aluguel-por-r-2-370-00-1467077899
Imóvel á venda no Jardim Europa - Araraquara/SP. Terreno com duas casas independentes,R$ 153.791,"Araraquara, Jardim Europa (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-a-venda-no-jardim-europa-araraquara-sp-terreno-com-duas-casas-independentes-1466972984
